indice,ano,mes,variacao_mensal
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59860000
SELIC,1994,10,0.59860000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.60130000
SELIC,1994,10,0.60130000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.59990000
SELIC,1994,10,0.60130000
SELIC,1994,10,0.60130000
SELIC,1994,10,0.60260000
SELIC,1994,10,0.60400000
SELIC,1994,10,0.60260000
SELIC,1994,10,0.64760000
SELIC,1994,11,0.64620000
SELIC,1994,11,0.65170000
SELIC,1994,11,0.65310000
SELIC,1994,11,0.65310000
SELIC,1994,11,0.65310000
SELIC,1994,11,0.65310000
SELIC,1994,11,0.65310000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,11,0.65450000
SELIC,1994,12,0.59190000
SELIC,1994,12,0.58260000
SELIC,1994,12,0.58260000
SELIC,1994,12,0.57990000
SELIC,1994,12,0.54850000
SELIC,1994,12,0.54980000
SELIC,1994,12,0.54980000
SELIC,1994,12,0.55110000
SELIC,1994,12,0.54850000
SELIC,1994,12,0.54460000
SELIC,1994,12,0.53170000
SELIC,1994,12,0.51630000
SELIC,1994,12,0.52020000
SELIC,1994,12,0.51250000
SELIC,1994,12,0.50620000
SELIC,1994,12,0.50750000
SELIC,1994,12,0.50240000
SELIC,1994,12,0.50240000
SELIC,1994,12,0.49860000
SELIC,1994,12,0.49860000
SELIC,1994,12,0.49860000
SELIC,1994,12,0.49860000
SELIC,1995,1,0.47370000
SELIC,1995,1,0.47120000
SELIC,1995,1,0.47120000
SELIC,1995,1,0.47120000
SELIC,1995,1,0.47120000
SELIC,1995,1,0.47120000
SELIC,1995,1,0.47000000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.45770000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.45770000
SELIC,1995,1,0.45770000
SELIC,1995,1,0.46020000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.45770000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.45770000
SELIC,1995,1,0.45650000
SELIC,1995,1,0.45530000
SELIC,1995,1,0.45890000
SELIC,1995,1,0.46140000
SELIC,1995,2,0.56280000
SELIC,1995,2,0.56670000
SELIC,1995,2,0.56940000
SELIC,1995,2,0.56940000
SELIC,1995,2,0.56810000
SELIC,1995,2,0.56810000
SELIC,1995,2,0.56670000
SELIC,1995,2,0.56670000
SELIC,1995,2,0.56670000
SELIC,1995,2,0.56540000
SELIC,1995,2,0.56540000
SELIC,1995,2,0.56410000
SELIC,1995,2,0.56410000
SELIC,1995,2,0.56280000
SELIC,1995,2,0.56280000
SELIC,1995,2,0.56280000
SELIC,1995,2,0.56280000
SELIC,1995,2,0.56280000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.41560000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.41670000
SELIC,1995,3,0.65870000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65590000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65730000
SELIC,1995,3,0.65590000
SELIC,1995,3,0.65590000
SELIC,1995,3,0.65590000
SELIC,1995,3,0.65730000
SELIC,1995,4,0.85740000
SELIC,1995,4,0.85580000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85580000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85580000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,4,0.85430000
SELIC,1995,5,0.61340000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61210000
SELIC,1995,5,0.61070000
SELIC,1995,5,0.61070000
SELIC,1995,5,0.61070000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,5,0.60940000
SELIC,1995,6,0.61340000
SELIC,1995,6,0.60940000
SELIC,1995,6,0.60940000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,6,0.60800000
SELIC,1995,7,0.60530000
SELIC,1995,7,0.60800000
SELIC,1995,7,0.60800000
SELIC,1995,7,0.60800000
SELIC,1995,7,0.60800000
SELIC,1995,7,0.60670000
SELIC,1995,7,0.60670000
SELIC,1995,7,0.60670000
SELIC,1995,7,0.60530000
SELIC,1995,7,0.60530000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,7,0.60400000
SELIC,1995,8,0.52400000
SELIC,1995,8,0.52270000
SELIC,1995,8,0.52270000
SELIC,1995,8,0.51760000
SELIC,1995,8,0.51000000
SELIC,1995,8,0.51000000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,8,0.50870000
SELIC,1995,9,0.52270000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.50750000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.51000000
SELIC,1995,9,0.50620000
SELIC,1995,9,0.50370000
SELIC,1995,10,0.44190000
SELIC,1995,10,0.44800000
SELIC,1995,10,0.44550000
SELIC,1995,10,0.44190000
SELIC,1995,10,0.43590000
SELIC,1995,10,0.43590000
SELIC,1995,10,0.43590000
SELIC,1995,10,0.43710000
SELIC,1995,10,0.43590000
SELIC,1995,10,0.45410000
SELIC,1995,10,0.44430000
SELIC,1995,10,0.44550000
SELIC,1995,10,0.44680000
SELIC,1995,10,0.44800000
SELIC,1995,10,0.44800000
SELIC,1995,10,0.43710000
SELIC,1995,10,0.44190000
SELIC,1995,10,0.44070000
SELIC,1995,10,0.43470000
SELIC,1995,10,0.43470000
SELIC,1995,10,0.42990000
SELIC,1995,11,0.42630000
SELIC,1995,11,0.42030000
SELIC,1995,11,0.42630000
SELIC,1995,11,0.42870000
SELIC,1995,11,0.43710000
SELIC,1995,11,0.43710000
SELIC,1995,11,0.43710000
SELIC,1995,11,0.44190000
SELIC,1995,11,0.44070000
SELIC,1995,11,0.44310000
SELIC,1995,11,0.44190000
SELIC,1995,11,0.44190000
SELIC,1995,11,0.42390000
SELIC,1995,11,0.42150000
SELIC,1995,11,0.42030000
SELIC,1995,11,0.41910000
SELIC,1995,11,0.42030000
SELIC,1995,11,0.42150000
SELIC,1995,11,0.41910000
SELIC,1995,11,0.41910000
SELIC,1995,12,0.40020000
SELIC,1995,12,0.40610000
SELIC,1995,12,0.40250000
SELIC,1995,12,0.40250000
SELIC,1995,12,0.40490000
SELIC,1995,12,0.40140000
SELIC,1995,12,0.41790000
SELIC,1995,12,0.40730000
SELIC,1995,12,0.40840000
SELIC,1995,12,0.42030000
SELIC,1995,12,0.42510000
SELIC,1995,12,0.42510000
SELIC,1995,12,0.42390000
SELIC,1995,12,0.42390000
SELIC,1995,12,0.42270000
SELIC,1995,12,0.42150000
SELIC,1995,12,0.41670000
SELIC,1995,12,0.40960000
SELIC,1995,12,0.40250000
SELIC,1995,12,0.40250000
SELIC,1996,1,0.35290000
SELIC,1996,1,0.35170000
SELIC,1996,1,0.33480000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.33260000
SELIC,1996,1,0.33260000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.33260000
SELIC,1996,1,0.33480000
SELIC,1996,1,0.33150000
SELIC,1996,1,0.34720000
SELIC,1996,1,0.34720000
SELIC,1996,1,0.34610000
SELIC,1996,1,0.34720000
SELIC,1996,1,0.34160000
SELIC,1996,1,0.33590000
SELIC,1996,1,0.33480000
SELIC,1996,1,0.34270000
SELIC,1996,1,0.33930000
SELIC,1996,2,0.36080000
SELIC,1996,2,0.35850000
SELIC,1996,2,0.35510000
SELIC,1996,2,0.35850000
SELIC,1996,2,0.35510000
SELIC,1996,2,0.35510000
SELIC,1996,2,0.35400000
SELIC,1996,2,0.35970000
SELIC,1996,2,0.35740000
SELIC,1996,2,0.36650000
SELIC,1996,2,0.37230000
SELIC,1996,2,0.37230000
SELIC,1996,2,0.37460000
SELIC,1996,2,0.37460000
SELIC,1996,2,0.37460000
SELIC,1996,2,0.36200000
SELIC,1996,2,0.35400000
SELIC,1996,2,0.35170000
SELIC,1996,2,0.34380000
SELIC,1996,3,0.31150000
SELIC,1996,3,0.31590000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.30160000
SELIC,1996,3,0.30160000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.30490000
SELIC,1996,3,0.30490000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.30270000
SELIC,1996,3,0.30160000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29840000
SELIC,1996,3,0.29840000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29950000
SELIC,1996,3,0.29840000
SELIC,1996,3,0.29840000
SELIC,1996,4,0.29180000
SELIC,1996,4,0.28860000
SELIC,1996,4,0.29180000
SELIC,1996,4,0.29080000
SELIC,1996,4,0.28970000
SELIC,1996,4,0.30160000
SELIC,1996,4,0.30270000
SELIC,1996,4,0.30270000
SELIC,1996,4,0.30820000
SELIC,1996,4,0.30930000
SELIC,1996,4,0.30930000
SELIC,1996,4,0.30820000
SELIC,1996,4,0.30600000
SELIC,1996,4,0.30380000
SELIC,1996,4,0.29290000
SELIC,1996,4,0.28970000
SELIC,1996,4,0.28860000
SELIC,1996,4,0.28100000
SELIC,1996,4,0.26930000
SELIC,1996,4,0.25970000
SELIC,1996,5,0.25340000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25340000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25230000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25130000
SELIC,1996,5,0.25020000
SELIC,1996,5,0.25340000
SELIC,1996,5,0.26080000
SELIC,1996,5,0.26820000
SELIC,1996,5,0.27350000
SELIC,1996,5,0.28000000
SELIC,1996,5,0.28750000
SELIC,1996,6,0.29180000
SELIC,1996,6,0.29730000
SELIC,1996,6,0.29730000
SELIC,1996,6,0.30270000
SELIC,1996,6,0.30930000
SELIC,1996,6,0.31260000
SELIC,1996,6,0.31370000
SELIC,1996,6,0.31370000
SELIC,1996,6,0.31370000
SELIC,1996,6,0.31370000
SELIC,1996,6,0.31260000
SELIC,1996,6,0.31040000
SELIC,1996,6,0.31260000
SELIC,1996,6,0.29950000
SELIC,1996,6,0.29840000
SELIC,1996,6,0.27460000
SELIC,1996,6,0.26180000
SELIC,1996,6,0.25760000
SELIC,1996,6,0.24400000
SELIC,1996,7,0.24080000
SELIC,1996,7,0.23460000
SELIC,1996,7,0.23670000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23050000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23560000
SELIC,1996,7,0.23460000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23250000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23050000
SELIC,1996,7,0.23050000
SELIC,1996,7,0.23150000
SELIC,1996,7,0.23360000
SELIC,1996,8,0.24500000
SELIC,1996,8,0.24710000
SELIC,1996,8,0.25230000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25450000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25450000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25550000
SELIC,1996,8,0.25340000
SELIC,1996,8,0.24920000
SELIC,1996,8,0.24610000
SELIC,1996,8,0.24400000
SELIC,1996,8,0.24290000
SELIC,1996,8,0.24400000
SELIC,1996,8,0.24400000
SELIC,1996,8,0.24080000
SELIC,1996,8,0.24080000
SELIC,1996,9,0.24710000
SELIC,1996,9,0.24920000
SELIC,1996,9,0.25130000
SELIC,1996,9,0.25020000
SELIC,1996,9,0.25230000
SELIC,1996,9,0.25130000
SELIC,1996,9,0.25230000
SELIC,1996,9,0.25450000
SELIC,1996,9,0.26400000
SELIC,1996,9,0.26400000
SELIC,1996,9,0.26290000
SELIC,1996,9,0.25970000
SELIC,1996,9,0.25970000
SELIC,1996,9,0.26180000
SELIC,1996,9,0.25870000
SELIC,1996,9,0.25340000
SELIC,1996,9,0.24920000
SELIC,1996,9,0.24820000
SELIC,1996,9,0.24710000
SELIC,1996,9,0.24610000
SELIC,1996,9,0.25130000
SELIC,1996,10,0.23150000
SELIC,1996,10,0.23360000
SELIC,1996,10,0.23250000
SELIC,1996,10,0.23050000
SELIC,1996,10,0.23150000
SELIC,1996,10,0.22940000
SELIC,1996,10,0.23050000
SELIC,1996,10,0.23460000
SELIC,1996,10,0.23670000
SELIC,1996,10,0.24080000
SELIC,1996,10,0.23980000
SELIC,1996,10,0.23770000
SELIC,1996,10,0.23980000
SELIC,1996,10,0.23250000
SELIC,1996,10,0.23670000
SELIC,1996,10,0.23250000
SELIC,1996,10,0.23460000
SELIC,1996,10,0.23670000
SELIC,1996,10,0.23360000
SELIC,1996,10,0.23670000
SELIC,1996,10,0.23670000
SELIC,1996,10,0.23770000
SELIC,1996,11,0.25230000
SELIC,1996,11,0.25230000
SELIC,1996,11,0.25550000
SELIC,1996,11,0.25450000
SELIC,1996,11,0.25450000
SELIC,1996,11,0.25660000
SELIC,1996,11,0.25760000
SELIC,1996,11,0.25660000
SELIC,1996,11,0.25130000
SELIC,1996,11,0.25230000
SELIC,1996,11,0.25340000
SELIC,1996,11,0.25130000
SELIC,1996,11,0.25230000
SELIC,1996,11,0.25020000
SELIC,1996,11,0.25230000
SELIC,1996,11,0.25130000
SELIC,1996,11,0.25020000
SELIC,1996,11,0.24820000
SELIC,1996,11,0.25020000
SELIC,1996,11,0.25130000
SELIC,1996,12,0.23560000
SELIC,1996,12,0.23150000
SELIC,1996,12,0.23250000
SELIC,1996,12,0.23460000
SELIC,1996,12,0.23560000
SELIC,1996,12,0.23460000
SELIC,1996,12,0.23670000
SELIC,1996,12,0.23670000
SELIC,1996,12,0.23770000
SELIC,1996,12,0.23770000
SELIC,1996,12,0.23880000
SELIC,1996,12,0.24080000
SELIC,1996,12,0.24400000
SELIC,1996,12,0.24190000
SELIC,1996,12,0.24190000
SELIC,1996,12,0.24290000
SELIC,1996,12,0.24290000
SELIC,1996,12,0.24190000
SELIC,1996,12,0.23980000
SELIC,1996,12,0.24920000
SELIC,1996,12,0.24920000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21410000
SELIC,1997,1,0.21410000
SELIC,1997,1,0.21510000
SELIC,1997,1,0.21510000
SELIC,1997,1,0.21510000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21810000
SELIC,1997,1,0.21810000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21610000
SELIC,1997,1,0.21610000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.21920000
SELIC,1997,1,0.21810000
SELIC,1997,1,0.22020000
SELIC,1997,1,0.21920000
SELIC,1997,1,0.21710000
SELIC,1997,1,0.22630000
SELIC,1997,2,0.25970000
SELIC,1997,2,0.26500000
SELIC,1997,2,0.25970000
SELIC,1997,2,0.26080000
SELIC,1997,2,0.26400000
SELIC,1997,2,0.26400000
SELIC,1997,2,0.26610000
SELIC,1997,2,0.26500000
SELIC,1997,2,0.26400000
SELIC,1997,2,0.26500000
SELIC,1997,2,0.26180000
SELIC,1997,2,0.26080000
SELIC,1997,2,0.26080000
SELIC,1997,2,0.25970000
SELIC,1997,2,0.25870000
SELIC,1997,2,0.25870000
SELIC,1997,2,0.25760000
SELIC,1997,2,0.25340000
SELIC,1997,3,0.24400000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.23980000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.23980000
SELIC,1997,3,0.23980000
SELIC,1997,3,0.24080000
SELIC,1997,3,0.24190000
SELIC,1997,3,0.23880000
SELIC,1997,4,0.21000000
SELIC,1997,4,0.21100000
SELIC,1997,4,0.21100000
SELIC,1997,4,0.21200000
SELIC,1997,4,0.21410000
SELIC,1997,4,0.22430000
SELIC,1997,4,0.21810000
SELIC,1997,4,0.22740000
SELIC,1997,4,0.23150000
SELIC,1997,4,0.23150000
SELIC,1997,4,0.22740000
SELIC,1997,4,0.22330000
SELIC,1997,4,0.23250000
SELIC,1997,4,0.22430000
SELIC,1997,4,0.21920000
SELIC,1997,4,0.21100000
SELIC,1997,4,0.21000000
SELIC,1997,4,0.21100000
SELIC,1997,4,0.21200000
SELIC,1997,4,0.21410000
SELIC,1997,4,0.21100000
SELIC,1997,5,0.21810000
SELIC,1997,5,0.21710000
SELIC,1997,5,0.21810000
SELIC,1997,5,0.21810000
SELIC,1997,5,0.21920000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22020000
SELIC,1997,5,0.22020000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22020000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22220000
SELIC,1997,5,0.22220000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22120000
SELIC,1997,5,0.22020000
SELIC,1997,5,0.21810000
SELIC,1997,5,0.21000000
SELIC,1997,5,0.21000000
SELIC,1997,6,0.20900000
SELIC,1997,6,0.20900000
SELIC,1997,6,0.21000000
SELIC,1997,6,0.21100000
SELIC,1997,6,0.21300000
SELIC,1997,6,0.21510000
SELIC,1997,6,0.21200000
SELIC,1997,6,0.21200000
SELIC,1997,6,0.21100000
SELIC,1997,6,0.21300000
SELIC,1997,6,0.21200000
SELIC,1997,6,0.21300000
SELIC,1997,6,0.21200000
SELIC,1997,6,0.21200000
SELIC,1997,6,0.21100000
SELIC,1997,6,0.21100000
SELIC,1997,6,0.21100000
SELIC,1997,6,0.20800000
SELIC,1997,6,0.20800000
SELIC,1997,6,0.20490000
SELIC,1997,6,0.20900000
SELIC,1997,7,0.19180000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18980000
SELIC,1997,7,0.18980000
SELIC,1997,7,0.19180000
SELIC,1997,7,0.19180000
SELIC,1997,7,0.19080000
SELIC,1997,7,0.19180000
SELIC,1997,7,0.19280000
SELIC,1997,7,0.19280000
SELIC,1997,7,0.19380000
SELIC,1997,7,0.19180000
SELIC,1997,7,0.19080000
SELIC,1997,7,0.19080000
SELIC,1997,7,0.18980000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18980000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18880000
SELIC,1997,7,0.18780000
SELIC,1997,8,0.20690000
SELIC,1997,8,0.20590000
SELIC,1997,8,0.20590000
SELIC,1997,8,0.20490000
SELIC,1997,8,0.20690000
SELIC,1997,8,0.20690000
SELIC,1997,8,0.20900000
SELIC,1997,8,0.21000000
SELIC,1997,8,0.21000000
SELIC,1997,8,0.21000000
SELIC,1997,8,0.20900000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20800000
SELIC,1997,8,0.20690000
SELIC,1997,9,0.20090000
SELIC,1997,9,0.19990000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19990000
SELIC,1997,9,0.19990000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19790000
SELIC,1997,9,0.19890000
SELIC,1997,9,0.19790000
SELIC,1997,9,0.19690000
SELIC,1997,9,0.19480000
SELIC,1997,9,0.19180000
SELIC,1997,9,0.19180000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.19080000
SELIC,1997,10,0.19080000
SELIC,1997,10,0.19080000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18980000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.18880000
SELIC,1997,10,0.19180000
SELIC,1997,10,0.19180000
SELIC,1997,10,0.20690000
SELIC,1997,10,0.41200000
SELIC,1997,11,0.44920000
SELIC,1997,11,0.44920000
SELIC,1997,11,0.45040000
SELIC,1997,11,0.45650000
SELIC,1997,11,0.46020000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46260000
SELIC,1997,11,0.46260000
SELIC,1997,11,0.46260000
SELIC,1997,11,0.46390000
SELIC,1997,11,0.46260000
SELIC,1997,11,0.46260000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46020000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46140000
SELIC,1997,11,0.46020000
SELIC,1997,11,0.44920000
SELIC,1997,12,0.38730000
SELIC,1997,12,0.38620000
SELIC,1997,12,0.38970000
SELIC,1997,12,0.39200000
SELIC,1997,12,0.39320000
SELIC,1997,12,0.38850000
SELIC,1997,12,0.38620000
SELIC,1997,12,0.38850000
SELIC,1997,12,0.38850000
SELIC,1997,12,0.38730000
SELIC,1997,12,0.38730000
SELIC,1997,12,0.39080000
SELIC,1997,12,0.39320000
SELIC,1997,12,0.41080000
SELIC,1997,12,0.41320000
SELIC,1997,12,0.41560000
SELIC,1997,12,0.41910000
SELIC,1997,12,0.41910000
SELIC,1997,12,0.40960000
SELIC,1997,12,0.40840000
SELIC,1997,12,0.40840000
SELIC,1997,12,0.40840000
SELIC,1998,1,0.35760000
SELIC,1998,1,0.37490000
SELIC,1998,1,0.37940000
SELIC,1998,1,0.38070000
SELIC,1998,1,0.38040000
SELIC,1998,1,0.38020000
SELIC,1998,1,0.37980000
SELIC,1998,1,0.38010000
SELIC,1998,1,0.37840000
SELIC,1998,1,0.37850000
SELIC,1998,1,0.37830000
SELIC,1998,1,0.37720000
SELIC,1998,1,0.37570000
SELIC,1998,1,0.37440000
SELIC,1998,1,0.37410000
SELIC,1998,1,0.37410000
SELIC,1998,1,0.36820000
SELIC,1998,1,0.36520000
SELIC,1998,1,0.36320000
SELIC,1998,1,0.34240000
SELIC,1998,1,0.34790000
SELIC,1998,2,0.34450000
SELIC,1998,2,0.34460000
SELIC,1998,2,0.34680000
SELIC,1998,2,0.34460000
SELIC,1998,2,0.34650000
SELIC,1998,2,0.34480000
SELIC,1998,2,0.34480000
SELIC,1998,2,0.34450000
SELIC,1998,2,0.34410000
SELIC,1998,2,0.34670000
SELIC,1998,2,0.34410000
SELIC,1998,2,0.34390000
SELIC,1998,2,0.34370000
SELIC,1998,2,0.34070000
SELIC,1998,2,0.33970000
SELIC,1998,2,0.33970000
SELIC,1998,2,0.33670000
SELIC,1998,2,0.33690000
SELIC,1998,3,0.33680000
SELIC,1998,3,0.33580000
SELIC,1998,3,0.32550000
SELIC,1998,3,0.27900000
SELIC,1998,3,0.28040000
SELIC,1998,3,0.27960000
SELIC,1998,3,0.27900000
SELIC,1998,3,0.27750000
SELIC,1998,3,0.27420000
SELIC,1998,3,0.27890000
SELIC,1998,3,0.27630000
SELIC,1998,3,0.27500000
SELIC,1998,3,0.27510000
SELIC,1998,3,0.27320000
SELIC,1998,3,0.27450000
SELIC,1998,3,0.27350000
SELIC,1998,3,0.27330000
SELIC,1998,3,0.27340000
SELIC,1998,3,0.27340000
SELIC,1998,3,0.27330000
SELIC,1998,3,0.27310000
SELIC,1998,3,0.27270000
